product_id,name,current_price,rating,num_reviews,link,image_url,store_name,last_update
0133,Spigen Compatible for iPhone 15 Pro Max Case Ultra Hybrid - Frost Black,15.00,4.4,190,https://www.amazon.sg/Spigen-Compatible-iPhone-Ultra-Hybrid/dp/B0C5S8HS6R/ref=sr_1_20?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-20,https://m.media-amazon.com/images/I/614l9uI507L._AC_UL320_.jpg,Amazon,1/6/25
0134,"Belkin MSA022btCL Clear Case for iPhone 15 Pro Max, MagSafe with Magnet, Thin, Ultra Shockproof, UV Resistant, Anti-Yellowing, Soft TPU",19.32,4.2,687,https://www.amazon.sg/Belkin-MSA022btCL-Shockproof-Resistant-Anti-Yellowing/dp/B0CP6WWBLJ/ref=sr_1_25?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-25,https://m.media-amazon.com/images/I/613+LiIqHuL._AC_UL320_.jpg,Amazon,1/6/25
0135,"TineeOwl for iPhone 15 Pro Max Magnetic Case - Dune Series, Compatible with MagSafe, TPU, Minimalist, Slim/Thin, Grippy with Microfiber Lining, Rounded Action Button (Almost Black, iPhone 15 Pro Max)",25.03,4.6,456,https://www.amazon.sg/TineeOwl-iPhone-Pro-Magnetic-Case/dp/B0CYC6V3VK/ref=sr_1_26?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-26,https://m.media-amazon.com/images/I/811zsBxEHeL._AC_UL320_.jpg,Amazon,1/6/25
0136,"elago Magnetic Silicone Case Compatible with iPhone 15 Pro Max Case 6.7 Inch Compatible with All MagSafe Accessories - Built-in Magnets, Soft Grip Silicone, Shockproof [Stone]",30.89,4.4,3448,https://www.amazon.sg/elago-Magnetic-Silicone-Compatible-Accessories/dp/B0C9Z34B98/ref=sr_1_27?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-27,https://m.media-amazon.com/images/I/81dmYBHm55L._AC_UL320_.jpg,Amazon,1/6/25
0137,"SUPCASE UBMag XT for iPhone 15 Pro Max Case 6.7"" with Camera Cover, [Compatible with MagSafe] Heavy Duty Rugged Case with Built-in Kickstand (Black)",35.99,4.6,3671,https://www.amazon.sg/SUPCASE-iPhone-Compatible-MagSafe-Kickstand/dp/B0CDX3X2NF/ref=sr_1_28?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-28,https://m.media-amazon.com/images/I/71RqqDQeEPL._AC_UL320_.jpg,Amazon,1/6/25
0138,Spigen Compatible for iPhone 15 Pro Max Case Classic C1 Mag Fit - Bondi Blue,41.59,4.4,640,https://www.amazon.sg/Spigen-Compatible-iPhone-Case-Classic/dp/B0C5S89N4J/ref=sr_1_29?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-29,https://m.media-amazon.com/images/I/715-vC4ddeL._AC_UL320_.jpg,Amazon,1/6/25
0139,CASEOLOGY Capella Mag Kickstand Case Compatible with iPhone 15 Pro Max Case - Clear Red,27.99,4.4,435,https://www.amazon.sg/CASEOLOGY-Capella-Kickstand-Compatible-iPhone/dp/B0CDBG5R42/ref=sr_1_30?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-30,https://m.media-amazon.com/images/I/713xexBVLXL._AC_UL320_.jpg,Amazon,1/6/25
0140,"OtterBox Defender XT Case for iPhone 15 Pro Max with MagSafe, Shockproof, Drop proof, Ultra-Rugged, Protective Case, 5x Tested to Military Standard, Clear/Black",61.94,4.5,1271,https://www.amazon.sg/OtterBox-Defender-Shockproof-Ultra-Rugged-Protective/dp/B0CBYTHWDB/ref=sr_1_31?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-31,https://m.media-amazon.com/images/I/71K9e3hcINL._AC_UL320_.jpg,Amazon,1/6/25
0141,GUESS PU Leather 4G Case Triangle Metal Logo Strass for iPhone 15 Pro Max (Black),19.90,4.6,64,https://www.amazon.sg/GUESS-Leather-Triangle-Strass-iPhone/dp/B0CBT428ZD/ref=sr_1_32?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-32,https://m.media-amazon.com/images/I/71VDs38BAxL._AC_UL320_.jpg,Amazon,1/6/25
0142,"OtterBox iPhone 15 Pro MAX (Only) Defender Series XT Case - EMERALD ISLE (Green), screenless, rugged, snaps to MagSafe, lanyard attachment",42.99,4.6,2264,https://www.amazon.sg/OtterBox-iPhone-Only-Defender-Case/dp/B0CGCDM783/ref=sr_1_33?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-33,https://m.media-amazon.com/images/I/61qwk8ZHMoL._AC_UL320_.jpg,Amazon,1/6/25
0143,CASETiFY Compact Case for iPhone 15 Pro Max [2X Military Grade Drop Tested / 4ft Drop Protection] - Clear Black,60.76,4.4,2357,https://www.amazon.sg/CASETiFY-Compact-iPhone-Military-Protection/dp/B0CDQ583R6/ref=sr_1_34?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-34,https://m.media-amazon.com/images/I/515yh3jMgZL._AC_UL320_.jpg,Amazon,1/6/25
0144,"Speck iPhone 15 Pro Max Case - Built for MagSafe, Drop Protection Grip - Scratch Resistant, Soft Touch, 6.7 Inch Phone Case - CandyShell Grip Mystery Blue/Faded Denim",36.72,4.4,1086,https://www.amazon.sg/Speck-iPhone-Pro-Max-Case/dp/B0CFNDG97Y/ref=sr_1_35?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-35,https://m.media-amazon.com/images/I/61uW8In9bWL._AC_UL320_.jpg,Amazon,1/6/25
0145,CASEOLOGY Parallax Mag Case Compatible with iPhone 15 Pro Max Case - Midnight Blue,20.22,4.5,359,https://www.amazon.sg/CASEOLOGY-Parallax-Case-Compatible-iPhone/dp/B0C63NRG8X/ref=sr_1_36?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-36,https://m.media-amazon.com/images/I/61Bs-zhFg8L._AC_UL320_.jpg,Amazon,1/6/25
0146,Spigen Compatible for iPhone 15 Pro Max Case Ultra Hybrid S Mag Fit - Crystal Clear,41.64,4.4,594,https://www.amazon.sg/Spigen-Compatible-iPhone-Ultra-Hybrid/dp/B0C5S7CMXD/ref=sr_1_37?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-37,https://m.media-amazon.com/images/I/71BCF5o2VjL._AC_UL320_.jpg,Amazon,1/6/25
0147,"REBEL Case for iPhone 15 Pro Max [Gen-5 Aramid Fiber] Strong MagSafe Compatible, Grippy Sides, Shockproof Corners, Metal Lens + Buttons, Upgraded Protective Design, 6.7 Inch Phone 2023 (Black)",57.49,4.6,595,https://www.amazon.sg/REBEL-Compatible-Shockproof-Upgraded-Protective/dp/B0CLBTGWX7/ref=sr_1_38?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-38,https://m.media-amazon.com/images/I/91nIrshBi0L._AC_UL320_.jpg,Amazon,1/6/25
0148,"OtterBox iPhone 15 Pro MAX (Only) Symmetry Series Clear Case - STARDUST (Clear/Silver), snaps to MagSafe, ultra-sleek, raised edges protect camera & screen",28.99,4.5,603,https://www.amazon.sg/OtterBox-iPhone-Only-Symmetry-Clear/dp/B0CGCMJL2N/ref=sr_1_39?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-39,https://m.media-amazon.com/images/I/613aNxz7nkL._AC_UL320_.jpg,Amazon,1/6/25
0149,"GROZHJAL for iPhone 15 Pro Max Case,Compatible with MagSafe, Translucent Matte Slim Shockproof Anti-Fingerprint Protective Cover Phone case iPhone 15 Pro Max Black",11.63,4.5,307,https://www.amazon.sg/GROZHJAL-iPhone-Pro-Max-Anti-Fingerprint/dp/B0CL42FGX3/ref=sr_1_40?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-40,https://m.media-amazon.com/images/I/61D2IPEMvpL._AC_UL320_.jpg,Amazon,1/6/25
0150,"OtterBox Symmetry Series Cactus Leather MagSafe Case for iPhone 15 Pro Max, Shockproof, Drop-Proof, Slim Protective Case, 3x More Drops Than Military Standard, Black",43.68,4.1,540,https://www.amazon.sg/OtterBox-Symmetry-Shockproof-Drop-Proof-Protective/dp/B0D2HZ3NQF/ref=sr_1_41?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-41,https://m.media-amazon.com/images/I/51sedX1SKKL._AC_UL320_.jpg,Amazon,1/6/25
0151,Smartish iPhone 15 Pro Max Protective Case - Gripzilla Compatible with MagSafe [Rugged + Tough] Heavy Duty Armored Slim Cover with Drop Protection - Black Tie Affair,29.65,4.6,672,https://www.amazon.sg/Smartish-iPhone-15-Pro-Max/dp/B0C7HJ3963/ref=sr_1_42?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-42,https://m.media-amazon.com/images/I/81E5Kn3G14L._AC_UL320_.jpg,Amazon,1/6/25
0152,Smartish iPhone 15 Pro Max Wallet Case - Wallet Slayer Vol. 1 [Slim + Protective] Credit Card Holder - Black Tie Affair,22.99,4.6,1623,https://www.amazon.sg/Smartish-iPhone-Pro-Wallet-Case/dp/B0C7HJ1PJH/ref=sr_1_43?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-43,https://m.media-amazon.com/images/I/81UYagH-TmL._AC_UL320_.jpg,Amazon,1/6/25
0153,"Case-Mate iPhone 15 Pro Max Case - Karat Marble [12ft Drop Protection] [Compatible with MagSafe] Magnetic Cover with Cute Bling Sparkle for iPhone 15 Pro Max 6.7"", Anti-Scratch, Shock Absorbent, Slim",28.39,4.3,1208,https://www.amazon.sg/Case-Mate-iPhone-Pro-Max-Case/dp/B0CC6T6WQQ/ref=sr_1_44?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-44,https://m.media-amazon.com/images/I/711hBSOFAGL._AC_UL320_.jpg,Amazon,1/6/25
0154,Mous for iPhone 15 Pro Max Case MagSafe Compatible - Limitless 5.0 - Carbon Fiber - Protective iPhone 15 Pro Max Case - Shockproof Phone Cover,103.15,4.5,2968,https://www.amazon.sg/Mous-iPhone-Case-MagSafe-Compatible/dp/B0CFR3K4XT/ref=sr_1_45?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-45,https://m.media-amazon.com/images/I/61uhYy+xwiL._AC_UL320_.jpg,Amazon,1/6/25
0155,"REBEL Clear Case for iPhone 15 Pro Max [Frosted Series Gen-5] Strong MagSafe Compatible, Grip Sides, Translucent Matte Texture, Protective Shockproof Bumpers, Metal Lens & Buttons, 6.7 Inch Phone 2023",57.43,4.5,785,https://www.amazon.sg/REBEL-Compatible-Translucent-Protective-Shockproof/dp/B0CNJBMQ54/ref=sr_1_46?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-46,https://m.media-amazon.com/images/I/818mXitZ94L._AC_UL320_.jpg,Amazon,1/6/25
